name,region,country,lat,lon,tz_id,localtime_epoch,localtime,last_updated_epoch,last_updated,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,gust_mph,gust_kph,real_city_name,text,icon,code
Cunha,Sao Paulo,Brazil,-23.07,-44.96,America/Sao_Paulo,1700152862,2023-11-16 13:41,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.5,16.9,320.0,NW,1009.0,29.8,0.0,0.0,27.0,0.0,34.0,93.2,10.0,6.0,7.2,11.6,Cunha,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Cunha,Sao Paulo,Brazil,-23.07,-44.96,America/Sao_Paulo,1700152862,2023-11-16 13:41,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.5,16.9,320.0,NW,1009.0,29.8,0.0,0.0,27.0,0.0,34.0,93.2,10.0,6.0,7.2,11.6,Cunha,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Guaratingueta,Sao Paulo,Brazil,-22.81,-45.19,America/Sao_Paulo,1700153085,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,259.0,W,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.7,10.0,6.0,7.2,11.6,Guaratinguetá,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Guaratingueta,Sao Paulo,Brazil,-22.81,-45.19,America/Sao_Paulo,1700153085,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,259.0,W,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.7,10.0,6.0,7.2,11.6,Guaratinguetá,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Lorena,Sao Paulo,Brazil,-22.73,-45.12,America/Sao_Paulo,1700153085,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,258.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.7,10.0,6.0,1.0,1.7000000000000002,Lorena,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Lorena,Sao Paulo,Brazil,-22.73,-45.12,America/Sao_Paulo,1700153085,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,258.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.7,10.0,6.0,1.0,1.7000000000000002,Lorena,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Piquete,Sao Paulo,Brazil,-22.61,-45.19,America/Sao_Paulo,1700153086,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,258.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.7,10.0,6.0,1.0,1.7000000000000002,Piquete,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Piquete,Sao Paulo,Brazil,-22.61,-45.19,America/Sao_Paulo,1700153086,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,258.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.7,10.0,6.0,1.0,1.7000000000000002,Piquete,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Aparecida,Sao Paulo,Brazil,-22.83,-45.26,America/Sao_Paulo,1700153086,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,253.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.8,10.0,6.0,1.8,2.9,Potim,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Aparecida,Sao Paulo,Brazil,-22.83,-45.26,America/Sao_Paulo,1700153086,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,253.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.8,10.0,6.0,1.8,2.9,Potim,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Aparecida,Sao Paulo,Brazil,-22.89,-45.31,America/Sao_Paulo,1700153087,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,253.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.8,10.0,6.0,1.8,2.9,Roseira,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Aparecida,Sao Paulo,Brazil,-22.89,-45.31,America/Sao_Paulo,1700153087,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,253.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.2,91.8,10.0,6.0,1.8,2.9,Roseira,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Arapei,Sao Paulo,Brazil,-22.67,-44.44,America/Sao_Paulo,1700153087,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,34.6,94.2,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,209.0,SSW,1006.0,29.72,0.0,0.0,24.0,7.0,33.4,92.1,10.0,6.0,3.1,5.0,Arapeí,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Arapei,Sao Paulo,Brazil,-22.67,-44.44,America/Sao_Paulo,1700153087,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,34.6,94.2,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,209.0,SSW,1006.0,29.72,0.0,0.0,24.0,7.0,33.4,92.1,10.0,6.0,3.1,5.0,Arapeí,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Itatiaia,Rio de Janeiro,Brazil,-22.58,-44.7,America/Sao_Paulo,1700153087,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,243.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.8,92.8,10.0,6.0,3.4,5.4,Areias,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Itatiaia,Rio de Janeiro,Brazil,-22.58,-44.7,America/Sao_Paulo,1700153087,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,243.0,WSW,1009.0,29.8,0.0,0.0,37.0,0.0,33.8,92.8,10.0,6.0,3.4,5.4,Areias,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Rio Claro,Rio de Janeiro,Brazil,-22.68,-44.33,America/Sao_Paulo,1700153089,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,38.8,101.9,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,53.0,NE,1004.0,29.66,0.0,0.0,26.0,8.0,40.2,104.4,10.0,6.0,6.4,10.4,Bananal,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Rio Claro,Rio de Janeiro,Brazil,-22.68,-44.33,America/Sao_Paulo,1700153089,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,38.8,101.9,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,53.0,NE,1004.0,29.66,0.0,0.0,26.0,8.0,40.2,104.4,10.0,6.0,6.4,10.4,Bananal,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Cruzeiro,Sao Paulo,Brazil,-22.57,-44.97,America/Sao_Paulo,1700153090,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,292.0,WNW,1009.0,29.8,0.0,0.0,37.0,0.0,33.7,92.7,10.0,6.0,4.9,7.9,Cruzeiro,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Cruzeiro,Sao Paulo,Brazil,-22.57,-44.97,America/Sao_Paulo,1700153090,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,292.0,WNW,1009.0,29.8,0.0,0.0,37.0,0.0,33.7,92.7,10.0,6.0,4.9,7.9,Cruzeiro,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Cruzeiro,Sao Paulo,Brazil,-22.57,-44.9,America/Sao_Paulo,1700152867,2023-11-16 13:41,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,292.0,WNW,1009.0,29.8,0.0,0.0,37.0,0.0,33.7,92.7,10.0,6.0,4.9,7.9,Lavrinhas,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Cruzeiro,Sao Paulo,Brazil,-22.57,-44.9,America/Sao_Paulo,1700152867,2023-11-16 13:41,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,292.0,WNW,1009.0,29.8,0.0,0.0,37.0,0.0,33.7,92.7,10.0,6.0,4.9,7.9,Lavrinhas,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Cruzeiro,Sao Paulo,Brazil,-22.53,-44.78,America/Sao_Paulo,1700153048,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,302.0,WNW,1009.0,29.8,0.0,0.0,37.0,0.0,33.8,92.8,10.0,6.0,4.4,7.1,Queluz,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Cruzeiro,Sao Paulo,Brazil,-22.53,-44.78,America/Sao_Paulo,1700153048,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,302.0,WNW,1009.0,29.8,0.0,0.0,37.0,0.0,33.8,92.8,10.0,6.0,4.4,7.1,Queluz,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Itatiaia,Rio de Janeiro,Brazil,-22.64,-44.58,America/Sao_Paulo,1700152868,2023-11-16 13:41,1700152200.0,2023-11-16 13:30,39.3,102.7,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,264.0,W,1006.0,29.72,0.0,0.0,23.0,8.0,39.8,103.6,10.0,6.0,1.0,1.7000000000000002,São José do Barreiro,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Itatiaia,Rio de Janeiro,Brazil,-22.64,-44.58,America/Sao_Paulo,1700152868,2023-11-16 13:41,1700152200.0,2023-11-16 13:30,39.3,102.7,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,264.0,W,1006.0,29.72,0.0,0.0,23.0,8.0,39.8,103.6,10.0,6.0,1.0,1.7000000000000002,São José do Barreiro,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Cruzeiro,Sao Paulo,Brazil,-22.66,-44.85,America/Sao_Paulo,1700153051,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,302.0,WNW,1009.0,29.8,0.0,0.0,37.0,0.0,33.8,92.8,10.0,6.0,4.4,7.1,Silveiras,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Cruzeiro,Sao Paulo,Brazil,-22.66,-44.85,America/Sao_Paulo,1700153051,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,302.0,WNW,1009.0,29.8,0.0,0.0,37.0,0.0,33.8,92.8,10.0,6.0,4.4,7.1,Silveiras,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Caraguatatuba,Sao Paulo,Brazil,-23.61,-45.41,America/Sao_Paulo,1700153094,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,34.6,94.2,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,288.0,WNW,1006.0,29.71,0.0,0.0,35.0,13.0,35.8,96.4,10.0,6.0,2.3,3.7,Caraguatatuba,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Caraguatatuba,Sao Paulo,Brazil,-23.61,-45.41,America/Sao_Paulo,1700153094,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,34.6,94.2,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.2,3.6,288.0,WNW,1006.0,29.71,0.0,0.0,35.0,13.0,35.8,96.4,10.0,6.0,2.3,3.7,Caraguatatuba,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Ilhabela,Sao Paulo,Brazil,-23.78,-45.36,America/Sao_Paulo,1700153094,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,31.7,89.1,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.0,6.5,99.0,E,1005.0,29.69,0.0,0.0,49.0,10.0,34.2,93.5,10.0,6.0,7.4,12.0,Ilhabela,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Ilhabela,Sao Paulo,Brazil,-23.78,-45.36,America/Sao_Paulo,1700153094,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,31.7,89.1,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.0,6.5,99.0,E,1005.0,29.69,0.0,0.0,49.0,10.0,34.2,93.5,10.0,6.0,7.4,12.0,Ilhabela,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Sao Sebastiao,Sao Paulo,Brazil,-23.8,-45.41,America/Sao_Paulo,1700153095,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,31.7,89.1,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.0,6.5,99.0,E,1005.0,29.69,0.0,0.0,49.0,10.0,34.2,93.5,10.0,6.0,7.4,12.0,São Sebastião,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Sao Sebastiao,Sao Paulo,Brazil,-23.8,-45.41,America/Sao_Paulo,1700153095,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,31.7,89.1,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.0,6.5,99.0,E,1005.0,29.69,0.0,0.0,49.0,10.0,34.2,93.5,10.0,6.0,7.4,12.0,São Sebastião,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Ubatuba,Sao Paulo,Brazil,-23.43,-45.08,America/Sao_Paulo,1700153096,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.5,16.9,320.0,NW,1009.0,29.8,0.0,0.0,27.0,0.0,36.5,97.6,10.0,6.0,2.3,3.7,Ubatuba,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
Ubatuba,Sao Paulo,Brazil,-23.43,-45.08,America/Sao_Paulo,1700153096,2023-11-16 13:44,1700152200.0,2023-11-16 13:30,35.0,95.0,1.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.5,16.9,320.0,NW,1009.0,29.8,0.0,0.0,27.0,0.0,36.5,97.6,10.0,6.0,2.3,3.7,Ubatuba,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000
